ref_date,geo,dguid,labour_force_characteristics,gender,age_group,statistics,data_type,uom,uom_id,scalar_factor,scalar_id,vector,coordinate,value,decimals
2024-08,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,16940.1,1
2024-09,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17032.1,1
2024-10,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17038.7,1
2024-11,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17091.6,1
2024-12,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17150.7,1
2025-01,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17185.9,1
2025-02,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17166.2,1
2025-03,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17104.2,1
2025-04,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17135.7,1
2025-05,Canada,2021A000011124,Full-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062812,1.4.1.1.1.1,17193.4,1
2020-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3626.4,1
2020-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3595.9,1
2020-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,2981.2,1
2020-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,2472.9,1
2020-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,2540.5,1
2020-06,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3010.1,1
2020-07,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3314.6,1
2020-08,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3414.4,1
2020-09,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3476.5,1
2020-10,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3554.1,1
2020-11,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3460.4,1
2020-12,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3374.2,1
2021-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3186.5,1
2021-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3333.1,1
2021-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3418.7,1
2021-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3301.3,1
2021-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3285.9,1
2021-06,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3510.1,1
2021-07,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3575.4,1
2021-08,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3574.2,1
2021-09,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3559.1,1
2021-10,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3559.4,1
2021-11,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3636.2,1
2021-12,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3588,1
2022-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3435.1,1
2022-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3598.6,1
2022-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3610.5,1
2022-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3625.4,1
2022-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3553.1,1
2022-06,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3538.5,1
2022-07,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3540.9,1
2022-08,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3564.1,1
2022-09,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3583.8,1
2022-10,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3613.1,1
2022-11,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3577.9,1
2022-12,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3571.7,1
2023-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3589.9,1
2023-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3592.8,1
2023-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3599.5,1
2023-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3636.1,1
2023-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3642.1,1
2023-06,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3614.7,1
2023-07,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3627.9,1
2023-08,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3613.3,1
2023-09,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3673.8,1
2023-10,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3676.5,1
2023-11,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3678.9,1
2023-12,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3679.3,1
2024-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3736.3,1
2024-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3705.1,1
2024-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3717.7,1
2024-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3746.6,1
2024-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3789.3,1
2024-06,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3796.2,1
2024-07,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3734.8,1
2024-08,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3802.5,1
2024-09,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3747.2,1
2024-10,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3743.9,1
2024-11,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3734.8,1
2024-12,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3766.6,1
2025-01,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3807.5,1
2025-02,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3828.3,1
2025-03,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3857.8,1
2025-04,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3833.6,1
2025-05,Canada,2021A000011124,Part-time employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062813,1.5.1.1.1.1,3784.8,1
2020-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1121.5,1
2020-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1182,1
2020-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1667,1
2020-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,2545.7,1
2020-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,2720.5,1
2020-06,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,2508.3,1
2020-07,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,2198.4,1
2020-08,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,2034.8,1
2020-09,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1862.3,1
2020-10,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1835.1,1
2020-11,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1756.7,1
2020-12,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1812.7,1
2021-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1863.4,1
2021-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1729,1
2021-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1576.9,1
2021-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1677.1,1
2021-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1681.2,1
2021-06,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1620,1
2021-07,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1524,1
2021-08,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1467.1,1
2021-09,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1454.5,1
2021-10,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1336.2,1
2021-11,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1262.2,1
2021-12,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1232.4,1
2022-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1325.4,1
2022-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1135.6,1
2022-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1114.9,1
2022-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1116.5,1
2022-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1084.2,1
2022-06,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1027.4,1
2022-07,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1007.1,1
2022-08,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1083.9,1
2022-09,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1066.6,1
2022-10,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1072.5,1
2022-11,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1058.7,1
2022-12,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1051.1,1
2023-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1079.9,1
2023-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1087.2,1
2023-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1070.1,1
2023-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1080,1
2023-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1111.8,1
2023-06,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1153.4,1
2023-07,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1175.3,1
2023-08,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1177.3,1
2023-09,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1191.9,1
2023-10,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1240.6,1
2023-11,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1245.1,1
2023-12,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1264.6,1
2024-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1240.1,1
2024-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1287.1,1
2024-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1342.3,1
2024-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1359.6,1
2024-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1383.7,1
2024-06,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1424.5,1
2024-07,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1425.3,1
2024-08,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1478.3,1
2024-09,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1458.3,1
2024-10,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1476.3,1
2024-11,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1540.6,1
2024-12,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1505.5,1
2025-01,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1490.6,1
2025-02,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1472.7,1
2025-03,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1508.8,1
2025-04,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1548.1,1
2025-05,Canada,2021A000011124,Unemployment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062814,1.6.1.1.1.1,1574.6,1
2020-01,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,5.5,1
2020-02,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,5.8,1
2020-03,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,8.5,1
2020-04,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,13.7,1
2020-05,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,14.2,1
2020-06,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,12.6,1
2020-07,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,10.9,1
2020-08,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,10.1,1
2020-09,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,9.1,1
2020-10,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,9,1
2020-11,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,8.6,1
2020-12,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,8.9,1
2021-01,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,9.2,1
2021-02,Canada,2021A000011124,Unemployment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2062815,1.7.1.1.1.1,8.5,1
